;;HLAVNÍ MĚSTO PRAHA;;;;;;;;;;;;;;;
CZ032;3202;Domažlice;28;Mnichov;566292;obec;3;4;1 425;215;33;52;1;1;-;;CZ0321
CZ032;3202;Domažlice;29;Mrákov;553981;obec;5;3;2 063;1 149;185;237;2;1;1;;CZ0321
CZ032;3202;Domažlice;30;Mutěnín;553999;obec;4;4;1 548;267;42;42;-;1;1;;CZ0321
CZ032;3202;Domažlice;31;Nemanice;554006;obec;7;5;3 838;289;54;43;2;1;-;;CZ0321
CZ032;3202;Domažlice;32;Němčice;599166;obec;2;2;893;137;22;29;-;1;1;;CZ0321
CZ032;3202;Domažlice;33;Nevolice;554031;obec;1;1;256;193;26;24;1;1;-;;CZ0321
CZ032;3202;Domažlice;34;Nová Ves;599131;obec;1;1;466;142;27;37;1;-;-;;CZ0321
CZ032;3202;Domažlice;35;Nový Kramolín;554057;obec;1;2;919;232;44;43;2;1;-;;CZ0321
CZ032;3202;Domažlice;36;Otov;566209;obec;1;1;711;110;15;20;1;1;-;;CZ0321
CZ032;3202;Domažlice;37;Pařezov;599182;obec;2;1;159;218;49;24;1;1;-;;CZ0321
CZ032;3202;Domažlice;38;Pasečnice;554081;obec;2;1;775;195;32;48;1;-;-;;CZ0321
CZ032;3202;Domažlice;39;Pec;554090;obec;1;1;800;222;31;47;-;1;-;;CZ0321
CZ032;3202;Domažlice;40;Pelechy;566373;obec;1;1;168;78;13;15;1;-;-;;CZ0321
CZ032;3202;Domažlice;41;Poběžovice;554111;město;7;7;2 782;1 526;239;364;2;1;1;;CZ0321
CZ032;3202;Domažlice;42;Pocinovice;554120;obec;2;2;2 461;591;88;134;2;1;1;;CZ0321
CZ032;3202;Domažlice;43;Postřekov;554138;obec;2;1;1 889;1 109;162;273;2;1;1;;CZ0321
CZ032;3202;Domažlice;44;Rybník;554189;obec;4;7;3 649;164;30;27;1;1;-;;CZ0321
CZ032;3202;Domažlice;45;Spáňov;554251;obec;1;1;327;214;40;39;1;-;1;;CZ0321
CZ032;3202;Domažlice;46;Srbice;554260;obec;4;3;1 384;392;53;103;1;-;1;;CZ0321
CZ032;3202;Domažlice;47;Stráž;554316;obec;1;1;266;211;27;37;1;1;-;;CZ0321
CZ032;3202;Domažlice;48;Tlumačov;554341;obec;2;1;1 187;421;57;86;2;-;1;;CZ0321
CZ032;3202;Domažlice;49;Trhanov;554359;obec;2;1;214;542;52;134;2;1;1;;CZ0321
CZ032;3202;Domažlice;50;Úboč;566161;obec;1;1;745;143;29;24;1;1;1;;CZ0321
CZ032;3202;Domažlice;51;Újezd;554383;obec;2;2;1 102;426;65;90;2;1;1;;CZ0321
CZ032;3202;Domažlice;52;Únějovice;554391;obec;1;1;393;108;18;18;1;1;1;;CZ0321
CZ032;3202;Domažlice;53;Úsilov;554405;obec;1;1;814;123;14;28;2;1;-;;CZ0321
CZ032;3202;Domažlice;54;Vlkanov;566250;obec;1;1;429;123;24;20;2;1;-;;CZ0321
CZ032;3202;Domažlice;55;Všepadly;554448;obec;1;1;492;42;0;24;1;-;1;;CZ0321
CZ032;3202;Domažlice;56;Všeruby;554456;městys;10;11;3 850;795;121;143;2;1;1;;CZ0321
CZ032;3202;Domažlice;57;Zahořany;554464;obec;6;6;2 117;1 058;186;214;2;1;1;;CZ0321
CZ032;3202;Domažlice;58;Ždánov;554472;obec;1;1;337;146;20;28;1;1;-;;CZ0321
CZ032;3203;Horažďovice;1;Břežany;541923;obec;1;1;1 044;200;26;44;1;1;-;;CZ0322
CZ032;3203;Horažďovice;2;Hejná;541796;obec;1;1;670;150;17;36;-;-;1;;CZ0322
CZ032;3203;Horažďovice;3;Horažďovice;556254;město;8;9;4 304;5 094;679;1 284;2;1;1;;CZ0322
CZ032;3203;Horažďovice;4;Hradešice;556319;obec;3;3;1 486;435;81;91;2;1;-;;CZ0322
CZ032;3203;Horažďovice;5;Chanovice;556335;obec;6;6;1 968;816;137;158;2;1;1;;CZ0322
CZ032;3203;Horažďovice;6;Kejnice;541826;obec;2;1;370;104;14;22;1;1;1;;CZ0322
CZ032;3203;Horažďovice;7;Kovčín;578177;obec;1;1;482;88;19;18;1;1;-;;CZ0322
CZ032;3203;Horažďovice;8;Kvášňovice;541931;obec;1;1;442;135;17;36;2;1;-;;CZ0322
CZ032;3203;Horažďovice;9;Malý Bor;556629;obec;4;4;1 507;495;64;104;2;1;1;;CZ0322
CZ032;3203;Horažďovice;10;Maňovice;578410;obec;1;1;283;50;3;15;1;-;-;;CZ0322
CZ032;3203;Horažďovice;11;Myslív;556734;obec;4;4;1 574;429;57;117;1;1;-;;CZ0322
CZ032;3203;Horažďovice;12;Nalžovské Hory;556751;město;13;10;5 129;1 226;195;303;2;1;-;;CZ0322
CZ032;3203;Horažďovice;13;Nehodiv;578223;obec;1;1;395;74;15;14;-;1;-;;CZ0322
CZ032;3203;Horažďovice;14;Olšany;541958;obec;1;1;318;205;24;42;1;1;-;;CZ0322
CZ032;3203;Horažďovice;15;Pačejov;556912;obec;5;4;1 664;706;94;175;2;1;-;;CZ0322
CZ032;3203;Horažďovice;16;Slatina;578436;obec;1;1;565;100;7;25;-;-;1;;CZ0322
CZ032;3203;Horažďovice;17;Svéradice;557161;obec;1;1;1 118;311;39;91;1;1;1;;CZ0322
CZ032;3203;Horažďovice;18;Tužice;553522;obec;1;1;260;89;13;19;2;1;-;;CZ0322
CZ032;3203;Horažďovice;19;Velké Hydčice;557374;obec;1;1;511;247;34;55;1;1;1;;CZ0322
CZ032;3203;Horažďovice;20;Velký Bor;557382;obec;3;3;1 785;568;98;97;1;1;1;;CZ0322
CZ032;3204;Horšovský Týn;1;Blížejov;553450;obec;8;7;2 500;1 620;294;259;2;1;-;;CZ0321
CZ032;3204;Horšovský Týn;2;Čermná;553514;obec;1;1;325;257;36;64;2;1;1;;CZ0321
CZ032;3204;Horšovský Týn;3;Hlohová;553620;obec;1;1;666;287;47;54;2;1;1;;CZ0321
CZ032;3204;Horšovský Týn;4;Hlohovčice;566641;obec;1;1;332;174;18;49;1;-;1;;CZ0321
CZ032;3204;Horšovský Týn;5;Horšovský Týn;553671;město;21;13;7 131;5 132;733;1 079;2;1;1;;CZ0321
CZ032;3204;Horšovský Týn;6;Křenovy;553832;obec;1;1;313;144;19;26;1;1;1;;CZ0321
CZ032;3204;Horšovský Týn;7;Meclov;553913;obec;9;9;3 198;1 208;233;188;2;1;1;;CZ0321
CZ032;3204;Horšovský Týn;8;Mezholezy;553930;obec;2;2;1 013;124;20;33;1;-;-;;CZ0321
CZ032;3204;Horšovský Týn;9;Mířkov;553956;obec;2;2;1 762;311;57;48;2;1;-;;CZ0321
CZ032;3204;Horšovský Týn;10;Močerady;599174;obec;2;2;667;62;10;17;1;-;1;;CZ0321
CZ032;3204;Horšovský Týn;11;Osvračín;554073;obec;3;1;1 124;659;103;120;2;1;1;;CZ0321
CZ032;3204;Horšovský Týn;12;Poděvousy;566365;obec;1;1;273;236;39;58;1;-;1;;CZ0321
CZ032;3204;Horšovský Týn;13;Puclice;554154;obec;3;3;1 385;372;63;70;1;1;1;;CZ0321
CZ032;3204;Horšovský Týn;14;Semněvice;554201;obec;3;3;1 203;240;65;24;1;1;-;;CZ0321
CZ032;3204;Horšovský Týn;15;Srby;554278;obec;5;5;2 045;489;89;94;1;-;-;;CZ0321
CZ032;3204;Horšovský Týn;16;Staňkov;554294;město;5;5;2 050;3 388;511;752;2;1;1;;CZ0321
CZ032;3204;Horšovský Týn;17;Velký Malahov;554413;obec;3;3;1 691;242;46;47;2;1;-;;CZ0321
CZ032;3204;Horšovský Týn;18;Vidice;554421;obec;3;3;1 195;170;26;35;1;1;-;;CZ0321
CZ032;3205;Klatovy;1;Běhařov;541842;obec;2;2;437;181;30;30;1;1;1;;CZ0322
CZ032;3205;Klatovy;2;Běšiny;555797;obec;6;5;1 604;826;131;192;2;1;1;;CZ0322
CZ032;3205;Klatovy;3;Bezděkov;555801;obec;6;4;1 492;957;161;205;2;1;1;;CZ0322
CZ032;3205;Klatovy;4;Biřkov;578088;obec;2;1;551;138;25;30;-;-;-;;CZ0322
CZ032;3205;Klatovy;5;Bolešiny;555835;obec;6;6;1 566;763;142;126;2;1;-;;CZ0322
CZ032;3205;Klatovy;6;Čachrov;555941;městys;13;14;8 823;495;67;106;2;1;-;;CZ0322
CZ032;3205;Klatovy;7;Černíkov;553531;obec;5;5;1 672;390;57;75;1;1;-;;CZ0322
CZ032;3205;Klatovy;8;Červené Poříčí;542172;obec;1;1;483;230;27;59;2;1;-;;CZ0322
CZ032;3205;Klatovy;9;Číhaň;542024;obec;3;2;852;218;31;48;1;1;-;;CZ0322
CZ032;3205;Klatovy;10;Dešenice;556041;městys;9;9;3 148;696;114;144;2;1;1;;CZ0322
CZ032;3205;Klatovy;11;Dlažov;556068;obec;6;4;1 226;482;85;105;1;1;1;;CZ0322
CZ032;3205;Klatovy;12;Dolany;556106;obec;9;5;2 529;995;167;176;1;1;-;;CZ0322
CZ032;3205;Klatovy;13;Hamry;578240;obec;1;2;3 689;118;19;29;2;1;-;;CZ0322
CZ032;3205;Klatovy;14;Hnačov;542083;obec;1;1;315;90;8;24;2;-;-;;CZ0322
CZ032;3205;Klatovy;15;Chlistov;556343;obec;1;1;392;141;20;39;-;1;-;;CZ0322
CZ032;3205;Klatovy;16;Chudenice;556378;městys;5;4;2 113;761;125;168;2;1;1;;CZ0322
CZ032;3205;Klatovy;17;Chudenín;556386;obec;8;9;4 586;717;150;103;2;1;1;;CZ0322
CZ032;3205;Klatovy;18;Janovice nad Úhlavou;556394;město;11;10;2 848;2 414;427;405;2;1;1;;CZ0322
CZ032;3205;Klatovy;19;Javor;541869;obec;2;2;421;74;14;12;1;1;-;;CZ0322
CZ032;3205;Klatovy;20;Ježovy;541753;obec;3;3;1 148;216;34;45;1;-;-;;CZ0322
CZ032;3205;Klatovy;21;Klatovy;555771;město;30;19;8 085;22 496;3 180;5 298;2;1;1;;CZ0322
CZ032;3205;Klatovy;22;Klenová;541851;obec;1;1;421;100;16;15;1;-;-;;CZ0322
CZ032;3205;Klatovy;23;Křenice;556505;obec;3;3;875;213;44;41;1;-;-;;CZ0322
CZ032;3205;Klatovy;24;Lomec;578070;obec;2;2;360;132;21;24;1;-;-;;CZ0322
CZ032;3205;Klatovy;25;Měčín;556637;město;9;7;3 891;1 123;172;253;2;1;-;;CZ0322
CZ032;3205;Klatovy;26;Mezihoří;578461;obec;1;1;180;66;6;14;1;1;-;;CZ0322
CZ032;3205;Klatovy;27;Mlýnské Struhadlo;542059;obec;1;1;404;50;9;14;1;-;-;;CZ0322
CZ032;3205;Klatovy;28;Mochtín;556718;obec;10;8;2 397;1 148;191;227;-;1;1;;CZ0322
CZ032;3205;Klatovy;29;Myslovice;541745;obec;1;1;406;135;25;37;-;-;-;;CZ0322
CZ032;3205;Klatovy;30;Nýrsko;556831;město;7;7;3 153;5 033;714;1 037;2;1;1;;CZ0322
CZ032;3205;Klatovy;31;Obytce;541915;obec;1;1;438;225;44;48;1;1;1;;CZ0322
CZ032;3205;Klatovy;32;Ostřetice;578061;obec;2;1;507;72;12;13;1;-;1;;CZ0322
CZ032;3205;Klatovy;33;Plánice;556955;město;12;11;5 564;1 612;209;357;2;1;1;;CZ0322
CZ032;3205;Klatovy;34;Poleň;541788;obec;5;5;1 766;282;37;65;1;1;-;;CZ0322
CZ032;3205;Klatovy;35;Předslav;557005;obec;7;6;1 960;826;145;173;2;1;-;;CZ0322
CZ032;3205;Klatovy;36;Strážov;557137;město;16;13;3 571;1 367;215;294;2;1;1;;CZ0322
CZ032;3205;Klatovy;37;Švihov;557200;město;11;9;3 453;1 677;252;391;2;1;1;;CZ0322
CZ032;3205;Klatovy;38;Týnec;541885;obec;4;2;748;362;57;73;2;1;-;;CZ0322
CZ032;3205;Klatovy;39;Újezd u Plánice;578321;obec;1;1;474;128;26;25;1;-;-;;CZ0322
CZ032;3205;Klatovy;40;Vrhaveč;557455;obec;4;4;1 211;891;132;178;1;1;1;;CZ0322
CZ032;3205;Klatovy;41;Vřeskovice;566055;obec;2;1;874;333;59;61;2;-;1;;CZ0322
CZ032;3205;Klatovy;42;Zavlekov;557463;obec;5;4;1 345;422;44;89;2;1;-;;CZ0322
CZ032;3205;Klatovy;43;Zborovy;578312;obec;1;1;677;134;19;31;1;1;1;;CZ0322
CZ032;3205;Klatovy;44;Železná Ruda;557528;město;6;6;7 976;1 681;253;337;2;1;-;;CZ0322
CZ032;3206;Kralovice;1;Bezvěrov;558656;obec;11;10;4 448;658;96;151;2;1;-;;CZ0325
CZ032;3206;Kralovice;2;Bílov;530239;obec;1;1;622;83;8;18;-;1;-;;CZ0325
CZ032;3206;Kralovice;3;Bohy;566471;obec;2;2;926;118;21;37;2;-;-;;CZ0325
CZ032;3206;Kralovice;4;Brodeslavy;566489;obec;1;1;262;73;8;21;1;1;-;;CZ0325
CZ032;3206;Kralovice;5;Černíkovice;566632;obec;1;1;337;89;14;17;1;1;-;;CZ0325
CZ032;3206;Kralovice;6;Dobříč;558770;obec;2;2;709;426;67;87;1;-;1;;CZ0325
CZ032;3206;Kralovice;7;Dolní Bělá;558796;obec;1;1;215;466;72;105;2;1;1;;CZ0325
CZ032;3206;Kralovice;8;Dolní Hradiště;558800;obec;1;1;267;67;13;16;1;1;1;;CZ0325
CZ032;3206;Kralovice;9;Dražeň;578665;obec;1;1;802;166;32;23;1;1;1;;CZ0325
CZ032;3206;Kralovice;10;Hlince;566390;obec;1;1;759;88;13;15;1;-;-;;CZ0325
CZ032;3206;Kralovice;11;Holovousy;566730;obec;1;1;468;52;7;17;1;-;-;;CZ0325
CZ032;3206;Kralovice;12;Horní Bělá;558877;obec;3;2;1 840;596;87;127;2;1;1;;CZ0325
CZ032;3206;Kralovice;13;Hvozd;558931;obec;2;2;1 108;249;28;55;1;1;1;;CZ0325
CZ032;3206;Kralovice;14;Chříč;558974;obec;2;2;1 363;239;36;48;-;1;-;;CZ0325
CZ032;3206;Kralovice;15;Jarov;558982;obec;1;1;1 058;143;25;28;1;-;1;;CZ0325
CZ032;3206;Kralovice;16;Kaznějov;559008;město;1;1;1 230;3 120;455;684;2;1;1;;CZ0325
CZ032;3206;Kralovice;17;Kočín;578771;obec;1;1;377;116;19;21;1;1;1;;CZ0325
CZ032;3206;Kralovice;18;Kopidlo;559024;obec;1;1;272;144;31;31;1;-;1;;CZ0325
CZ032;3206;Kralovice;19;Koryta;559032;obec;1;1;621;115;16;24;1;-;1;;CZ0325
CZ032;3206;Kralovice;20;Kozojedy;559041;obec;5;5;2 306;611;86;147;1;1;-;;CZ0325
CZ032;3206;Kralovice;21;Kožlany;559067;město;5;5;2 910;1 543;221;329;2;1;-;;CZ0325
CZ032;3206;Kralovice;22;Kralovice;559075;město;6;5;3 980;3 480;517;736;2;1;1;;CZ0325
CZ032;3206;Kralovice;23;Líté;566420;obec;2;1;601;211;24;54;2;-;1;;CZ0325
CZ032;3206;Kralovice;24;Loza;566446;obec;1;1;372;262;36;54;2;1;1;;CZ0325
CZ032;3206;Kralovice;25;Manětín;559202;město;15;15;8 464;1 142;148;301;2;1;-;;CZ0325
CZ032;3206;Kralovice;26;Mladotice;559237;obec;4;4;2 264;569;95;114;1;1;1;;CZ0325
CZ032;3206;Kralovice;27;Mrtník;559245;obec;1;1;391;346;68;67;2;1;1;;CZ0325
CZ032;3206;Kralovice;28;Nečtiny;559261;obec;12;10;5 250;618;71;158;2;1;-;;CZ0325
CZ032;3206;Kralovice;29;Obora;559318;obec;1;1;1 270;592;112;104;1;1;1;;CZ0325
CZ032;3206;Kralovice;30;Pastuchovice;566781;obec;1;1;824;76;13;18;-;-;-;;CZ0325
CZ032;3206;Kralovice;31;Pláně;530336;obec;4;4;1 392;286;49;66;2;1;-;;CZ0325
CZ032;3206;Kralovice;32;Plasy;559351;město;6;6;5 713;2 993;468;634;2;1;1;;CZ0325
CZ032;3206;Kralovice;33;Potvorov;530247;obec;1;1;623;131;22;20;2;-;-;;CZ0325
CZ032;3206;Kralovice;34;Rybnice;559431;obec;1;1;525;600;108;111;2;1;-;;CZ0325
CZ032;3206;Kralovice;35;Sedlec;530271;obec;1;1;597;117;21;16;1;-;-;;CZ0325
CZ032;3206;Kralovice;36;Slatina;566748;obec;1;1;587;62;7;19;-;-;-;;CZ0325
CZ032;3206;Kralovice;37;Studená;553603;obec;1;1;321;33;3;9;1;-;-;;CZ0325
CZ032;3206;Kralovice;38;Štichovice;578797;obec;2;2;1 120;116;16;23;1;1;-;;CZ0325
CZ032;3206;Kralovice;39;Tis u Blatna;559482;obec;3;3;1 436;104;19;26;-;-;-;;CZ0325
CZ032;3206;Kralovice;40;Velečín;578924;obec;2;1;525;77;8;29;-;-;-;;CZ0325
CZ032;3206;Kralovice;41;Všehrdy;566497;obec;1;1;551;60;9;14;-;1;-;;CZ0325
CZ032;3206;Kralovice;42;Výrov;566969;obec;2;1;950;461;73;110;1;1;1;;CZ0325
CZ032;3206;Kralovice;43;Vysoká Libyně;530280;obec;1;1;1 285;218;19;47;2;1;-;;CZ0325
CZ032;3206;Kralovice;44;Žihle;559695;obec;6;6;3 984;1 299;165;300;2;1;1;;CZ0325
CZ032;3207;Nepomuk;1;Čížkov;557650;obec;8;8;4 912;655;111;164;1;1;1;;CZ0324
CZ032;3207;Nepomuk;2;Čmelíny;578568;obec;2;2;465;130;19;34;-;-;-;;CZ0324
CZ032;3207;Nepomuk;3;Hradiště;557749;obec;3;3;1 361;221;26;58;1;-;-;;CZ0324
CZ032;3207;Nepomuk;4;Chlumy;540307;obec;1;1;370;102;17;24;2;-;-;;CZ0324
CZ032;3207;Nepomuk;5;Kasejovice;557862;město;8;8;3 440;1 387;199;295;2;1;1;;CZ0324
CZ032;3207;Nepomuk;6;Klášter;557897;obec;1;1;865;230;33;50;1;-;1;;CZ0324
CZ032;3207;Nepomuk;7;Kozlovice;540200;obec;1;1;386;97;9;25;-;-;1;;CZ0324
CZ032;3207;Nepomuk;8;Kramolín;557943;obec;1;1;368;118;21;28;2;1;1;;CZ0324
CZ032;3207;Nepomuk;9;Měcholupy;539716;obec;1;1;1 291;215;32;44;2;-;1;;CZ0324
CZ032;3207;Nepomuk;10;Mileč;558052;obec;5;5;1 637;346;48;94;1;1;-;;CZ0324
CZ032;3207;Nepomuk;11;Mladý Smolivec;558061;obec;5;5;3 040;674;87;155;1;1;-;;CZ0324
CZ032;3207;Nepomuk;12;Mohelnice;558079;obec;1;1;294;75;12;14;1;1;-;;CZ0324
CZ032;3207;Nepomuk;13;Nekvasovy;558095;obec;1;1;604;187;25;48;-;1;-;;CZ0324
CZ032;3207;Nepomuk;14;Nepomuk;558109;město;2;2;1 278;3 560;540;764;2;1;1;;CZ0324
CZ032;3207;Nepomuk;15;Neurazy;558125;obec;7;7;2 585;729;103;189;1;-;1;;CZ0324
CZ032;3207;Nepomuk;16;Nezdřev;540102;obec;1;1;313;100;7;37;2;-;-;;CZ0324
CZ032;3207;Nepomuk;17;Oselce;558184;obec;3;3;1 478;354;48;80;2;1;1;;CZ0324
CZ032;3207;Nepomuk;18;Polánka;553565;obec;1;1;512;43;5;16;-;-;-;;CZ0324
CZ032;3207;Nepomuk;19;Prádlo;558231;obec;2;2;832;219;40;50;2;1;1;;CZ0324
CZ032;3207;Nepomuk;20;Sedliště;540692;obec;1;1;733;125;26;32;1;-;1;;CZ0324
CZ032;3207;Nepomuk;21;Srby;540676;obec;1;1;452;181;24;48;1;-;-;;CZ0324
CZ032;3207;Nepomuk;22;Tojice;578614;obec;1;1;241;105;16;20;1;-;-;;CZ0324
CZ032;3207;Nepomuk;23;Třebčice;578592;obec;1;1;241;140;21;18;2;-;-;;CZ0324
CZ032;3207;Nepomuk;24;Vrčeň;558559;obec;1;1;706;372;57;72;1;1;1;;CZ0324
CZ032;3207;Nepomuk;25;Žinkovy;558630;městys;4;3;2 046;861;116;282;2;1;1;;CZ0324
CZ032;3207;Nepomuk;26;Životice;540137;obec;1;1;430;53;5;17;-;-;-;;CZ0324
CZ032;3208;Nýřany;1;Bdeněves;566756;obec;1;1;476;790;150;108;2;1;1;;CZ0325
CZ032;3208;Nýřany;2;Blatnice;558672;obec;1;1;413;891;174;152;2;1;1;;CZ0325
CZ032;3208;Nýřany;3;Blažim;566764;obec;1;1;593;69;6;17;1;1;-;;CZ0325
CZ032;3208;Nýřany;4;Bučí;558699;obec;1;1;239;181;26;37;2;1;1;;CZ0325
CZ032;3208;Nýřany;5;Čeminy;558711;obec;1;1;1 044;300;58;42;-;1;-;;CZ0325
CZ032;3208;Nýřany;6;Čerňovice;530328;obec;1;1;925;203;38;40;-;-;1;;CZ0325
CZ032;3208;Nýřany;7;Česká Bříza;558745;obec;1;1;453;610;108;116;2;1;1;;CZ0325
CZ032;3208;Nýřany;8;Dolany;558788;obec;2;1;814;295;43;73;2;1;-;;CZ0325
CZ032;3208;Nýřany;9;Druztová;558834;obec;1;1;502;807;142;160;2;1;1;;CZ0325
CZ032;3208;Nýřany;10;Heřmanova Huť;558869;obec;4;3;988;1 900;315;359;2;1;1;;CZ0325
CZ032;3208;Nýřany;11;Hněvnice;530221;obec;1;1;711;117;17;22;-;-;-;;CZ0325
CZ032;3208;Nýřany;12;Horní Bříza;558885;město;1;1;1 455;4 411;643;846;2;1;1;;CZ0325
CZ032;3208;Nýřany;13;Hromnice;558915;obec;6;6;3 623;1 305;219;274;2;1;-;;CZ0325
CZ032;3208;Nýřany;14;Chotíkov;558940;obec;1;1;1 126;1 281;215;229;2;1;1;;CZ0325
CZ032;3208;Nýřany;15;Kaceřov;558991;obec;1;1;427;151;22;23;2;-;-;;CZ0325
CZ032;3208;Nýřany;16;Kbelany;538183;obec;1;1;688;128;15;14;2;-;-;;CZ0325
CZ032;3208;Nýřany;17;Kozolupy;559059;obec;1;1;551;1 107;190;225;2;1;1;;CZ0325
CZ032;3208;Nýřany;18;Krašovice;559083;obec;1;1;735;360;54;99;2;1;-;;CZ0325
CZ032;3208;Nýřany;19;Krsy;559091;obec;5;4;2 572;269;40;56;2;1;-;;CZ0325
CZ032;3208;Nýřany;20;Křelovice;559105;obec;4;4;2 111;239;40;40;1;1;-;;CZ0325
CZ032;3208;Nýřany;21;Kunějovice;559121;obec;1;1;441;182;30;17;-;-;1;;CZ0325
CZ032;3208;Nýřany;22;Ledce;559148;obec;1;1;936;885;173;174;2;1;1;;CZ0325
CZ032;3208;Nýřany;23;Líně;559164;obec;1;1;1 023;2 853;514;516;2;1;1;;CZ0325
CZ032;3208;Nýřany;24;Líšťany;559172;obec;8;8;3 675;769;123;137;2;1;1;;CZ0325
CZ032;3208;Nýřany;25;Lochousice;566462;obec;1;1;1 062;119;18;23;1;-;-;;CZ0325
CZ032;3208;Nýřany;26;Město Touškov;559211;město;2;2;963;2 306;377;415;2;1;1;;CZ0325
CZ032;3208;Nýřany;27;Myslinka;566543;obec;1;1;370;281;64;29;2;1;1;;CZ0325
CZ032;3208;Nýřany;28;Nadryby;559253;obec;1;1;449;137;19;30;2;1;-;;CZ0325
CZ032;3208;Nýřany;29;Nekmíř;559270;obec;2;2;985;533;88;100;1;1;1;;CZ0325
CZ032;3208;Nýřany;30;Nevřeň;559288;obec;1;1;633;300;43;46;1;-;1;;CZ0325
CZ032;3208;Nýřany;31;Nýřany;559300;město;3;3;2 278;6 935;1 059;1 376;2;1;1;;CZ0325
CZ032;3208;Nýřany;32;Ostrov u Bezdružic;559326;obec;3;3;1 302;196;33;42;1;1;-;;CZ0325
CZ032;3208;Nýřany;33;Pernarec;559334;obec;6;6;2 293;727;109;129;2;1;1;;CZ0325
CZ032;3208;Nýřany;34;Plešnice;559369;obec;1;1;687;282;44;42;1;1;1;;CZ0325
CZ032;3208;Nýřany;35;Pňovany;559377;obec;3;2;1 842;521;73;123;-;1;1;;CZ0325
CZ032;3208;Nýřany;36;Přehýšov;559393;obec;3;3;1 728;556;80;92;1;1;1;;CZ0325
CZ032;3208;Nýřany;37;Příšov;567086;obec;1;1;293;329;42;51;1;1;-;;CZ0325
CZ032;3208;Nýřany;38;Rochlov;559423;obec;1;1;461;310;69;46;1;-;1;;CZ0325
CZ032;3208;Nýřany;39;Tatiná;578983;obec;1;1;440;252;40;42;2;1;1;;CZ0325
CZ032;3208;Nýřany;40;Tlučná;559491;obec;1;1;717;3 348;544;563;2;1;1;;CZ0325
CZ032;3208;Nýřany;41;Trnová;559504;obec;1;1;650;977;179;191;2;1;1;;CZ0325
CZ032;3208;Nýřany;42;Třemošná;559521;město;2;2;1 812;5 020;765;1 068;2;1;1;;CZ0325
CZ032;3208;Nýřany;43;Úherce;546411;obec;1;1;799;416;77;66;2;1;1;;CZ0325
CZ032;3208;Nýřany;44;Újezd nade Mží;566594;obec;1;1;846;106;14;26;-;1;1;;CZ0325
CZ032;3208;Nýřany;45;Úlice;559555;obec;5;3;1 324;455;73;101;2;1;1;;CZ0325
CZ032;3208;Nýřany;46;Úněšov;559563;obec;9;9;3 868;631;77;138;2;1;1;;CZ0325
CZ032;3208;Nýřany;47;Úterý;559571;město;3;3;2 592;458;67;108;2;1;-;;CZ0325
CZ032;3208;Nýřany;48;Vejprnice;559580;obec;1;1;1 028;4 489;855;669;2;1;1;;CZ0325
CZ032;3208;Nýřany;49;Vochov;559601;obec;1;1;543;1 558;392;144;2;1;1;;CZ0325
CZ032;3208;Nýřany;50;Všeruby;559628;město;7;6;2 357;1 704;353;247;2;1;1;;CZ0325
CZ032;3208;Nýřany;51;Zahrádka;578827;obec;3;3;1 533;155;25;24;1;-;-;;CZ0325
CZ032;3208;Nýřany;52;Zbůch;559661;obec;2;2;857;2 944;532;473;2;1;1;;CZ0325
CZ032;3208;Nýřany;53;Zruč-Senec;559679;obec;2;2;887;3 460;641;721;2;1;1;;CZ0325
CZ032;3208;Nýřany;54;Žilov;559709;obec;2;1;633;446;66;80;2;1;1;;CZ0325
CZ032;3209;Plzeň;1;Dýšina;558851;obec;2;1;1 039;1 977;338;349;2;1;1;;CZ0323
CZ032;3209;Plzeň;2;Chrást;558966;obec;1;1;984;1 880;309;407;2;1;1;;CZ0323
CZ032;3209;Plzeň;3;Chválenice;557846;obec;3;3;992;772;142;127;2;1;1;;CZ0323
CZ032;3209;Plzeň;4;Kyšice;559130;obec;1;1;707;1 099;211;182;2;1;1;;CZ0323
CZ032;3209;Plzeň;5;Letkov;540561;obec;1;1;471;870;183;127;2;1;1;;CZ0323
CZ032;3209;Plzeň;6;Lhůta;578606;obec;1;1;341;208;46;46;1;1;-;;CZ0323
CZ032;3209;Plzeň;7;Losiná;558001;obec;1;1;679;1 402;241;253;2;1;1;;CZ0323
CZ032;3209;Plzeň;8;Mokrouše;540641;obec;1;1;274;331;80;40;2;1;1;;CZ0323
CZ032;3209;Plzeň;9;Nezbavětice;553590;obec;1;1;475;265;44;46;-;-;1;;CZ0323
CZ032;3209;Plzeň;10;Nezvěstice;558141;obec;2;2;644;1 466;262;341;2;1;1;;CZ0323
CZ032;3209;Plzeň;11;PLZEŇ;554791;statutarní město;25;23;13 767;181 240;27 758;37 482;2;1;1;;CZ0323
CZ032;3209;Plzeň;12;Starý Plzenec;558371;město;2;2;1 837;5 414;956;1 119;2;1;1;;CZ0323
CZ032;3209;Plzeň;13;Šťáhlavy;558427;obec;2;2;2 397;2 922;541;653;2;1;1;;CZ0323
CZ032;3209;Plzeň;14;Štěnovický Borek;539741;obec;2;2;623;624;125;116;2;1;1;;CZ0323
CZ032;3209;Plzeň;15;Tymákov;558460;obec;1;1;911;1 047;214;186;2;1;1;;CZ0323
CZ032;3210;Přeštice;1;Bolkov;540463;obec;1;1;182;60;11;17;-;-;-;;CZ0324
CZ032;3210;Přeštice;2;Borovy;542156;obec;1;1;424;231;35;47;2;1;1;;CZ0324
